0,1652200,0,5114900
20,122900,20,600
40,119600,40,500
60,116300,60,400
80,113100,80,400
100,110600,100,300
120,106600,120,200
140,101900,140,200
150,100100,160,200
160,99200,180,100
180,94900,200,100
200,91600,220,100
220,86800,240,100
240,84000,260,100
260,80100,280,100
280,74600,300,0
300,69500,320,0
320,62900,340,0
330,56100,0,0
340,22400,0,0
360,0,0,0
380,0,0,0
400,0,0,0
420,0,0,0

