Measurment 26 of 26
current angle:	90.00	°
System time:	119,996.18	±	0.01	ms	01' 59.996"
Timer time:	119,994	±	1	ms	01' 59.994"
Live time:	0	±	20	ms	00.000"
Real time:	0	±	20	ms	00.000"
start:	2026-03-09 15:13:20
total counts:	469,541.00
System time total ticks/s:	3,912.966
Real time total ticks/s:	0.00
live time total  ticks/s:	0.00

ch	N	ticks/s
0	208358	1736.37200194842
1	261129	2176.14435009353
2	24	0.200006373869791
3	30	0.250007967337239
