Measurment 20 of 26
current angle:	180.00	°
System time:	119,995.56	±	0.01	ms	01' 59.995"
Timer time:	119,994	±	1	ms	01' 59.994"
Live time:	0	±	20	ms	00.000"
Real time:	0	±	20	ms	00.000"
start:	2026-03-09 15:00:09
total counts:	467,642.00
System time total ticks/s:	3,897.161
Real time total ticks/s:	0.00
live time total  ticks/s:	0.00

ch	N	ticks/s
0	205359	1711.38828571265
1	262249	2185.48915090089
2	14	0.116670981062321
3	20	0.166672830089029
