Measurment 3 of 26
current angle:	120.00	°
System time:	119,995.86	±	0.01	ms	01' 59.995"
Timer time:	119,994	±	1	ms	01' 59.994"
Live time:	0	±	20	ms	00.000"
Real time:	0	±	20	ms	00.000"
start:	2026-03-09 14:22:54
total counts:	475,826.00
System time total ticks/s:	3,965.353
Real time total ticks/s:	0.00
live time total  ticks/s:	0.00

ch	N	ticks/s
0	209170	1743.14347686745
1	266619	2221.90166208789
2	17	0.141671554748514
3	20	0.166672417351193
