Measurment 55 of 78
current angle:	120.00	°
System time:	719,996.25	±	0.01	ms	11' 59.996"
Timer time:	719,985	±	1	ms	11' 59.985"
Live time:	0	±	20	ms	00.000"
Real time:	0	±	20	ms	00.000"
start:	2026-03-10 02:17:06
total counts:	2,792,772.00
System time total ticks/s:	3,878.870
Real time total ticks/s:	0.00
live time total  ticks/s:	0.00

ch	N	ticks/s
0	1254763	1742.73546733044
1	1528870	2123.44161721177
2	4008	5.56669566528532
3	5131	7.12642601261951
