Measurment 46 of 78
current angle:	180.00	°
System time:	719,996.02	±	0.01	ms	11' 59.996"
Timer time:	719,985	±	1	ms	11' 59.985"
Live time:	0	±	20	ms	00.000"
Real time:	0	±	20	ms	00.000"
start:	2026-03-10 00:27:23
total counts:	2,769,836.00
System time total ticks/s:	3,847.016
Real time total ticks/s:	0.00
live time total  ticks/s:	0.00

ch	N	ticks/s
0	1233063	1712.59695983853
1	1527039	2120.89921516975
2	4270	5.93058831423091
3	5464	7.58893080771843
