Measurment 26 of 78
current angle:	90.00	°
System time:	719,996.12	±	0.01	ms	11' 59.996"
Timer time:	719,985	±	1	ms	11' 59.985"
Live time:	0	±	20	ms	00.000"
Real time:	0	±	20	ms	00.000"
start:	2026-03-09 20:23:34
total counts:	2,754,684.00
System time total ticks/s:	3,825.971
Real time total ticks/s:	0.00
live time total  ticks/s:	0.00

ch	N	ticks/s
0	1242130	1725.18985876167
1	1503886	2088.74181924087
2	3732	5.18336128496902
3	4936	6.85559252481433
