Measurment 47 of 78
current angle:	165.00	°
System time:	719,995.77	±	0.01	ms	11' 59.995"
Timer time:	719,985	±	1	ms	11' 59.985"
Live time:	0	±	20	ms	00.000"
Real time:	0	±	20	ms	00.000"
start:	2026-03-10 00:39:36
total counts:	2,778,486.00
System time total ticks/s:	3,859.031
Real time total ticks/s:	0.00
live time total  ticks/s:	0.00

ch	N	ticks/s
0	1239814	1721.97400429035
1	1528887	2123.46664055855
2	4255	5.90975693794023
3	5530	7.68060067375076
