Measurment 62 of 78
current angle:	225.00	°
System time:	719,995.79	±	0.01	ms	11' 59.995"
Timer time:	719,985	±	1	ms	11' 59.985"
Live time:	0	±	20	ms	00.000"
Real time:	0	±	20	ms	00.000"
start:	2026-03-10 03:42:31
total counts:	2,838,556.00
System time total ticks/s:	3,942.462
Real time total ticks/s:	0.00
live time total  ticks/s:	0.00

ch	N	ticks/s
0	1210084	1680.68205117766
1	1619244	2248.96315237381
2	4158	5.77503377352043
3	5070	7.04170784794338
